Time,SatConnected,Latitude,Longitude,AltitudeGPS,AltitudeBaro,Voltage,Current
0,2,48.638837833,8.942731,459.20001221,2.029,12.59,0.184
100,2,48.638837667,8.942731,459.20001221,2.095,12.591,0.206
300,2,48.6388375,8.942731167,459.20001221,-0.143,12.59,0.17
400,2,48.6388375,8.942731333,459.20001221,-0.063,12.591,0.132
500,2,48.6388375,8.942731167,459.20001221,-0.09,12.591,0.08
700,2,48.6388375,8.942731167,459.20001221,-0.09,12.593,0.044
800,2,48.6388375,8.942731167,459.20001221,-0.037,12.592,0.049
1000,2,48.6388375,8.942731167,459.20001221,-0.116,12.59,0.057
1100,2,48.6388375,8.942731167,459.20001221,-0.127,12.591,0.044
1300,2,48.6388375,8.942731167,459.20001221,-0.206,12.591,0.038
1500,2,48.6388375,8.942731167,459.20001221,-0.063,12.592,0.037
1600,2,48.6388375,8.942731,459.20001221,0.026,12.592,0.037
1700,2,48.6388375,8.942731,459.20001221,0.029,12.591,0.048
1800,2,48.6388375,8.942731,459.20001221,-0.069,12.591,0.044
2000,2,48.6388375,8.942731,459.20001221,-0.053,12.592,0.041
2200,2,48.6388375,8.942731167,459.20001221,0.05,12.59,0.047
2400,2,48.6388375,8.942731167,459.1000061,-0.016,12.591,0.043
2500,2,48.6388375,8.942731167,459.1000061,-0.058,12.593,0.044
2600,2,48.6388375,8.942731167,459.20001221,0.026,12.593,0.044
2700,2,48.6388375,8.942731333,459.20001221,-0.074,12.593,0.043
2800,2,48.6388375,8.942731333,459.20001221,-0.053,12.592,0.043
2900,2,48.6388375,8.942731333,459.20001221,0.074,12.592,0.046
3000,2,48.6388375,8.9427315,459.20001221,-0.037,12.593,0.047
3100,2,48.6388375,8.9427315,459.20001221,-0.037,12.593,0.04
3200,2,48.638837333,8.9427315,459.20001221,-0.079,12.593,0.037
3300,2,48.638837333,8.9427315,459.20001221,0.018,12.592,0.03
3400,2,48.638837333,8.942731333,459.20001221,-0.037,12.592,0.047
3500,2,48.638837333,8.9427315,459.20001221,-0.048,12.592,0.048
3600,2,48.638837333,8.942731333,459.20001221,-0.026,12.592,0.048
3700,2,48.638837333,8.942731333,459.20001221,-0.063,12.593,0.043
3800,2,48.638837333,8.942731333,459.20001221,-0.074,12.592,0.039
3900,2,48.638837333,8.9427315,459.1000061,-0.111,12.591,0.046
4000,2,48.638837333,8.942731333,459.1000061,0.016,12.592,0.043
4100,2,48.638837333,8.9427315,459.1000061,-0.032,12.592,0.056
4300,2,48.638837333,8.942731333,459.1000061,-0.153,12.592,0.047
4400,2,48.6388375,8.9427315,459.1000061,-0.19,12.591,0.043
4500,2,48.638837333,8.9427315,459.1000061,-0.185,12.592,0.036
4700,2,48.6388375,8.9427315,459.1000061,-0.095,12.593,0.046
4800,2,48.638837333,8.9427315,459.1000061,-0.148,12.592,0.051
5000,2,48.638837333,8.942731667,459.1000061,-0.048,12.592,0.047
5200,2,48.638837333,8.942731667,459.1000061,-0.032,12.592,0.04
5400,2,48.638837333,8.9427315,459.20001221,-0.048,12.592,0.038
5500,2,48.638837167,8.9427315,459.20001221,-0.063,12.592,0.026
5700,2,48.638837167,8.9427315,459.20001221,-0.085,12.592,0.035
5900,2,48.638837167,8.942731667,459.20001221,-0.053,12.591,0.048
6000,2,48.638837167,8.942731667,459.20001221,-0.026,12.591,0.045
6100,2,48.638837167,8.942731667,459.20001221,-0.026,12.591,0.038
6300,2,48.638837167,8.942731833,459.20001221,-0.153,12.592,0.032
6500,2,48.638837167,8.942731833,459.20001221,0.0,12.592,0.04
6600,2,48.638837167,8.942731833,459.20001221,0.016,12.591,0.04
6700,2,48.638837167,8.942731833,459.20001221,0.069,12.592,0.041
6900,2,48.638837167,8.942731833,459.20001221,-0.132,12.593,0.036
7100,2,48.638837333,8.942731833,459.20001221,-0.074,12.591,0.059
7300,2,48.638837333,8.942731667,459.29998779,-0.037,12.591,0.047
7500,2,48.638837333,8.942731667,459.29998779,-0.016,12.592,0.038
7700,2,48.638837333,8.9427315,459.29998779,-0.026,12.59,0.034
7900,2,48.638837333,8.942731333,459.29998779,0.082,12.588,0.053
8100,2,48.638837333,8.942731167,459.29998779,0.082,12.591,0.044
8400,2,48.638837333,8.942731167,459.29998779,0.016,12.591,0.047
8500,2,48.6388375,8.942731167,459.29998779,0.106,12.592,0.049
8600,2,48.6388375,8.942731333,459.29998779,0.005,12.592,0.053
8800,2,48.6388375,8.942731333,459.29998779,0.09,12.593,0.044
9000,2,48.6388375,8.942731333,459.29998779,0.095,12.591,0.044
9100,2,48.638837667,8.942731333,459.29998779,-0.042,12.592,0.044
9300,2,48.638837667,8.9427315,459.29998779,0.034,12.593,0.038
9500,2,48.638837667,8.942731333,459.29998779,-0.069,12.592,0.048
9600,2,48.638837667,8.9427315,459.29998779,-0.026,12.593,0.041
9800,2,48.638837667,8.942731667,459.29998779,-0.095,12.592,0.036
10000,2,48.638837667,8.942731833,459.29998779,0.013,12.591,0.042
10100,2,48.638837667,8.942731833,459.29998779,-0.048,12.592,0.039
