Time,SatConnected,Latitude,Longitude,AltitudeGPS,AltitudeBaro,Voltage,Current
0,2,48.638848333,8.942740667,458.20001221,1.968,12.623,0.037
200,2,48.6388485,8.942740667,458.1000061,0.042,12.623,0.069
400,2,48.6388485,8.942740667,458.1000061,-0.127,12.623,0.138
500,2,48.6388485,8.942740833,458.1000061,-0.048,12.623,0.141
600,2,48.6388485,8.942740833,458.1000061,-0.011,12.624,0.074
700,2,48.638848667,8.942740833,458.1000061,-0.206,12.624,0.092
900,2,48.638848667,8.942741167,458.0,-0.1,12.624,0.127
1100,2,48.638848667,8.942741,458.0,-0.085,12.623,0.051
1300,2,48.638848833,8.942741167,458.0,0.011,12.622,0.149
1500,2,48.638849,8.9427415,458.0,-0.042,12.623,0.1
1700,2,48.638849,8.942741667,458.0,-0.1,12.623,0.04
1900,2,48.638849167,8.942741667,458.0,-0.021,12.622,0.147
2200,2,48.638849167,8.9427415,458.0,-0.137,12.62,0.226
2400,2,48.638849167,8.9427415,458.0,-0.1,12.622,0.148
2600,2,48.638849333,8.9427415,458.0,-0.111,12.623,0.04
2800,2,48.6388495,8.942741333,458.0,-0.016,12.624,0.036
3100,2,48.638849667,8.942741167,458.0,-0.09,12.624,0.033
3200,2,48.638849667,8.942741333,458.0,-0.185,12.623,0.026
3300,2,48.638849667,8.942741333,458.0,-0.079,12.623,0.032
3400,2,48.638849667,8.942741167,458.0,-0.074,12.624,0.032
3500,2,48.638849667,8.942741333,458.0,-0.127,12.625,0.04
3600,2,48.638849667,8.942741333,458.0,-0.132,12.624,0.04
3700,2,48.638849667,8.942741167,458.0,-0.132,12.624,0.042
3800,2,48.638849667,8.942741333,458.0,-0.153,12.624,0.034
4000,2,48.638849667,8.942741333,458.0,-0.053,12.624,0.036
4200,2,48.638849667,8.942741333,458.0,-0.011,12.623,0.036
4300,2,48.638849667,8.942741333,458.0,-0.164,12.624,0.033
4400,2,48.638849667,8.942741333,458.0,-0.032,12.624,0.039
4500,2,48.6388495,8.942741333,458.0,-0.116,12.625,0.044
4600,2,48.6388495,8.942741167,458.0,-0.148,12.624,0.044
4700,2,48.6388495,8.942741167,458.0,-0.032,12.625,0.037
4800,2,48.638849333,8.942741167,458.0,-0.021,12.624,0.039
5000,2,48.638849333,8.942741167,458.0,-0.122,12.624,0.036
5200,2,48.638849333,8.942741167,458.0,-0.021,12.624,0.038
5400,2,48.638849167,8.942741,458.0,-0.143,12.624,0.039
5600,2,48.638849167,8.942741,458.0,-0.074,12.625,0.03
5800,2,48.638849167,8.942741,458.0,-0.053,12.624,0.03
6100,2,48.638849,8.942740833,458.0,0.018,12.623,0.033
6300,2,48.638848833,8.942740667,458.0,-0.053,12.623,0.038
6500,2,48.638848667,8.9427405,458.0,-0.063,12.623,0.037
6600,2,48.638848667,8.942740333,458.0,-0.085,12.623,0.035
6800,2,48.638848667,8.942740333,458.0,-0.005,12.624,0.033
7000,2,48.638848667,8.942740167,458.0,-0.09,12.625,0.035
7100,2,48.6388485,8.942740167,458.0,-0.016,12.624,0.035
7200,2,48.6388485,8.942740167,458.0,-0.095,12.624,0.035
7300,2,48.638848333,8.942740333,458.0,-0.116,12.625,0.031
7400,2,48.638848333,8.942740333,458.0,-0.095,12.625,0.034
7500,2,48.638848167,8.942740333,458.0,-0.137,12.625,0.036
7600,2,48.638848,8.942740167,458.0,-0.174,12.624,0.036
7700,2,48.638848167,8.942740167,458.0,-0.026,12.624,0.035
7800,2,48.638848,8.942740167,458.1000061,0.013,12.624,0.037
8000,2,48.638848,8.942740333,458.1000061,-0.111,12.624,0.04
8100,2,48.638847833,8.942740333,458.1000061,-0.016,12.624,0.043
8200,2,48.638847833,8.942740333,458.0,-0.143,12.624,0.041
8300,2,48.638847667,8.942740333,458.0,0.005,12.625,0.038
8400,2,48.638847667,8.942740333,458.1000061,0.008,12.624,0.043
8500,2,48.638847667,8.942740167,458.1000061,0.016,12.625,0.039
8600,2,48.6388475,8.942740167,458.1000061,-0.09,12.625,0.037
8700,2,48.6388475,8.94274,458.1000061,-0.005,12.625,0.032
8800,2,48.6388475,8.942740167,458.1000061,0.069,12.625,0.028
9000,2,48.638847333,8.94274,458.1000061,-0.137,12.624,0.027
9100,2,48.638847333,8.94274,458.1000061,-0.137,12.624,0.024
9200,2,48.638847333,8.942740167,458.1000061,-0.1,12.625,0.027
9300,2,48.638847333,8.94274,458.1000061,-0.127,12.625,0.029
9400,2,48.638847167,8.94274,458.1000061,-0.106,12.625,0.032
9500,2,48.638847333,8.942739833,458.1000061,-0.111,12.625,0.029
9600,2,48.638847333,8.94274,458.1000061,-0.196,12.625,0.028
9700,2,48.638847333,8.942739667,458.1000061,-0.164,12.625,0.03
9800,2,48.638847333,8.942739667,458.1000061,-0.026,12.624,0.038
10000,2,48.638847333,8.942739667,458.0,-0.153,12.625,0.042
10100,2,48.638847333,8.9427395,458.1000061,-0.037,12.625,0.039
