Time,SatConnected,Latitude,Longitude,AltitudeGPS,AltitudeBaro,Voltage,Current
0,2,48.6388345,8.942711833,459.70001221,1.678,12.585,0.083
100,2,48.6388345,8.942711667,459.70001221,-0.153,12.585,0.042
300,2,48.638834167,8.942711667,459.79998779,0.026,12.585,0.016
400,2,48.638834333,8.942711667,459.79998779,-0.085,12.585,0.01
500,2,48.638834333,8.942711667,459.79998779,0.103,12.584,0.01
600,2,48.6388345,8.942711833,459.79998779,-0.042,12.585,0.01
700,2,48.638834333,8.942711833,459.79998779,0.011,12.585,0.009
800,2,48.638834,8.942711833,459.79998779,-0.021,12.585,0.011
900,2,48.638834,8.942712,459.79998779,-0.032,12.586,0.013
1000,2,48.638833833,8.942711833,459.79998779,-0.016,12.586,0.016
1100,2,48.638833833,8.942712,459.79998779,-0.143,12.585,0.014
1300,2,48.638833667,8.942711833,459.79998779,-0.042,12.586,0.018
1400,2,48.638833667,8.942712,459.79998779,0.045,12.587,0.015
1500,2,48.638833667,8.942712,459.8999939,0.026,12.587,0.01
1600,2,48.638833667,8.942712167,459.8999939,0.008,12.586,0.008
1700,2,48.638833667,8.942712167,459.8999939,-0.063,12.585,0.01
1900,2,48.638833833,8.942712333,459.8999939,-0.037,12.585,0.018
2000,2,48.638833833,8.942712333,459.8999939,-0.053,12.586,0.013
2100,2,48.638834,8.9427125,459.8999939,-0.026,12.586,0.01
2300,2,48.638834,8.942712667,459.8999939,-0.1,12.586,0.008
2400,2,48.638834,8.942712833,459.8999939,-0.069,12.586,0.011
2500,2,48.638834,8.942713,459.8999939,-0.111,12.585,0.008
2600,2,48.638834,8.942713,459.8999939,-0.021,12.584,0.01
2800,2,48.638834,8.942713,459.8999939,-0.016,12.584,0.007
2900,2,48.638834,8.942713167,459.8999939,-0.069,12.584,0.007
3000,2,48.638833833,8.942713333,459.8999939,-0.042,12.584,0.011
3100,2,48.638833833,8.942713333,459.8999939,0.0,12.583,0.013
3300,2,48.638833833,8.9427135,459.8999939,-0.042,12.583,0.013
3400,2,48.638833833,8.942713667,460.0,-0.085,12.584,0.015
3500,2,48.638833833,8.942713833,460.0,0.037,12.584,0.015
3600,2,48.638833833,8.942713833,460.0,-0.069,12.584,0.018
3700,2,48.638833667,8.942714,460.0,-0.016,12.584,0.02
3800,2,48.638833667,8.942714,460.0,-0.053,12.585,0.018
3900,2,48.638833667,8.942714,460.0,-0.042,12.585,0.012
4000,2,48.638833667,8.942714,460.0,0.024,12.586,0.006
4100,2,48.638833667,8.942714,460.0,-0.048,12.588,0.007
4300,2,48.638833667,8.942714,460.0,-0.137,12.589,0.012
4400,2,48.6388335,8.942714,460.0,-0.148,12.587,0.015
4500,2,48.6388335,8.942714,460.0,-0.095,12.587,0.018
4600,2,48.6388335,8.942714,460.1000061,-0.085,12.587,0.01
4700,2,48.6388335,8.942714,460.1000061,0.005,12.586,0.014
4800,2,48.6388335,8.942714,460.1000061,0.029,12.586,0.009
4900,2,48.6388335,8.942714,460.1000061,0.005,12.586,0.016
5000,2,48.6388335,8.942713833,460.1000061,-0.037,12.586,0.012
5100,2,48.6388335,8.942713833,460.1000061,-0.063,12.585,0.014
5300,2,48.6388335,8.942713833,460.1000061,0.003,12.586,0.012
5400,2,48.6388335,8.942713833,460.1000061,-0.069,12.586,0.013
5600,2,48.6388335,8.942713667,460.1000061,-0.011,12.585,0.011
5700,2,48.6388335,8.942713667,460.1000061,-0.09,12.585,0.012
5900,2,48.638833333,8.9427135,460.1000061,-0.021,12.584,0.011
6000,2,48.638833333,8.9427135,460.1000061,-0.053,12.584,0.01
6100,2,48.638833333,8.9427135,460.20001221,-0.111,12.585,0.014
6300,2,48.638833333,8.9427135,460.20001221,-0.095,12.586,0.016
6400,2,48.638833333,8.942713333,460.20001221,-0.011,12.586,0.014
6500,2,48.638833333,8.942713333,460.20001221,-0.132,12.586,0.016
6600,2,48.638833333,8.942713333,460.20001221,0.005,12.585,0.02
6700,2,48.638833333,8.942713333,460.20001221,0.037,12.585,0.021
6800,2,48.638833333,8.942713333,460.20001221,0.053,12.585,0.021
6900,2,48.638833333,8.942713333,460.20001221,0.114,12.586,0.013
7000,2,48.638833333,8.942713333,460.20001221,0.061,12.586,0.011
7200,2,48.638833333,8.942713333,460.20001221,0.034,12.586,0.008
7400,2,48.638833333,8.942713167,460.20001221,-0.021,12.586,0.012
7600,2,48.638833333,8.942713167,460.20001221,-0.095,12.586,0.009
7700,2,48.638833167,8.942713167,460.20001221,-0.042,12.586,0.012
7800,2,48.638833167,8.942713,460.20001221,-0.042,12.586,0.012
7900,2,48.638833167,8.942713,460.20001221,-0.111,12.586,0.013
8000,2,48.638833167,8.942713,460.20001221,0.008,12.587,0.016
8100,2,48.638833167,8.942712833,460.20001221,-0.111,12.586,0.011
8300,2,48.638833,8.9427125,460.29998779,0.058,12.586,0.007
8400,2,48.638833,8.942712667,460.20001221,0.016,12.585,0.006
8500,2,48.638833,8.942712667,460.20001221,0.127,12.582,0.007
8600,2,48.638833,8.942712667,460.29998779,-0.058,12.581,0.008
8700,2,48.638833,8.942712667,460.29998779,-0.095,12.582,0.007
8800,2,48.638832833,8.942712667,460.29998779,-0.042,12.583,0.006
9000,2,48.638832833,8.942712667,460.29998779,-0.037,12.583,0.01
9100,2,48.638832833,8.942712667,460.29998779,-0.011,12.584,0.01
9300,2,48.638832833,8.942712667,460.29998779,-0.011,12.585,0.013
9400,2,48.638832833,8.942712667,460.29998779,-0.016,12.585,0.013
9500,2,48.638832833,8.942712833,460.29998779,0.0,12.586,0.013
9600,2,48.638832833,8.942712833,460.29998779,-0.116,12.587,0.012
9800,2,48.638832667,8.942712667,460.29998779,-0.079,12.587,0.014
9900,2,48.638832667,8.942712667,460.29998779,-0.026,12.587,0.016
10000,2,48.6388325,8.942712667,460.29998779,-0.069,12.587,0.015
10200,2,48.6388325,8.9427125,460.29998779,-0.069,12.587,0.009
10400,2,48.6388325,8.9427125,460.29998779,0.008,12.587,0.009
10500,2,48.638832333,8.9427125,460.29998779,-0.069,12.587,0.01
10600,2,48.638832333,8.9427125,460.20001221,-0.058,12.586,0.016
10700,2,48.638832333,8.9427125,460.20001221,0.021,12.586,0.013
10800,2,48.638832167,8.9427125,460.20001221,-0.074,12.585,0.015
11000,2,48.638832167,8.9427125,460.20001221,-0.09,12.586,0.002
11100,2,48.638832167,8.9427125,460.20001221,-0.053,12.587,0.002
11300,2,48.638832,8.9427125,460.20001221,-0.122,12.585,0.011
11400,2,48.638832,8.9427125,460.20001221,-0.09,12.585,0.012
11500,2,48.638831833,8.9427125,460.20001221,0.0,12.585,0.014
11700,2,48.638831833,8.9427125,460.29998779,-0.122,12.585,0.009
11800,2,48.638831833,8.9427125,460.29998779,-0.127,12.585,0.006
11900,2,48.638831833,8.9427125,460.29998779,-0.085,12.585,0.001
12100,2,48.638831667,8.942712333,460.29998779,-0.053,12.585,0.008
12300,2,48.638831667,8.942712333,460.29998779,-0.053,12.586,0.012
12500,2,48.638831667,8.9427125,460.29998779,-0.021,12.587,0.012
12600,2,48.638831667,8.9427125,460.29998779,-0.011,12.587,0.009
12700,2,48.638831667,8.9427125,460.29998779,-0.1,12.586,0.009
12800,2,48.6388315,8.9427125,460.29998779,-0.069,12.586,0.004
12900,2,48.6388315,8.9427125,460.29998779,-0.153,12.585,0.004
