Time,SatConnected,Latitude,Longitude,AltitudeGPS,AltitudeBaro,Voltage,Current
0,2,48.638815833,8.942730667,459.29998779,0.233,12.589,0.084
100,2,48.638815833,8.9427305,459.29998779,0.198,12.59,0.085
200,2,48.638815833,8.942730333,459.29998779,0.048,12.589,0.089
300,2,48.638816167,8.942730167,459.20001221,0.19,12.59,0.087
400,2,48.638816333,8.942729667,459.20001221,0.137,12.59,0.089
500,2,48.638816167,8.9427295,459.20001221,0.085,12.59,0.087
600,2,48.638816333,8.942729333,459.20001221,0.103,12.59,0.089
700,2,48.6388165,8.942729333,459.20001221,0.069,12.589,0.089
800,2,48.6388165,8.942729167,459.20001221,-0.026,12.589,0.096
900,2,48.6388165,8.942729167,459.20001221,-0.011,12.589,0.096
1000,2,48.638816667,8.942728667,459.20001221,0.053,12.59,0.101
1100,2,48.638816667,8.942729167,459.20001221,0.111,12.59,0.104
1300,2,48.638816833,8.942729,459.20001221,0.074,12.59,0.095
1400,2,48.638816833,8.942728833,459.20001221,0.066,12.59,0.093
1500,2,48.638816833,8.942728667,459.20001221,0.071,12.59,0.095
1600,2,48.638816833,8.942728667,459.20001221,0.087,12.589,0.11
1700,2,48.638816833,8.942728667,459.20001221,0.127,12.589,0.116
1800,2,48.638817,8.9427285,459.20001221,0.153,12.589,0.114
1900,2,48.638817,8.942728167,459.20001221,0.05,12.589,0.108
2000,2,48.638817,8.942728167,459.20001221,0.159,12.589,0.102
2100,2,48.638817167,8.942728,459.1000061,0.129,12.59,0.09
2300,2,48.638817167,8.942727833,459.1000061,0.082,12.589,0.087
2400,2,48.638817167,8.942727667,459.1000061,0.079,12.589,0.087
2500,2,48.638817167,8.942727667,459.1000061,0.151,12.589,0.089
2600,2,48.638817167,8.942727833,459.1000061,0.082,12.589,0.085
2700,2,48.638817167,8.942727667,459.1000061,0.016,12.59,0.087
2800,2,48.638817333,8.942727667,459.1000061,0.077,12.59,0.078
2900,2,48.638817167,8.942727667,459.1000061,0.013,12.59,0.077
3000,2,48.638817,8.942727833,459.1000061,0.092,12.59,0.075
3100,2,48.638816667,8.9427285,459.1000061,-0.011,12.59,0.084
3300,2,48.638816333,8.942729,459.1000061,0.098,12.59,0.084
3400,2,48.638816167,8.942729167,459.1000061,0.127,12.59,0.087
3500,2,48.638816167,8.942729333,459.1000061,0.159,12.589,0.088
3600,2,48.638815667,8.9427295,459.1000061,0.137,12.59,0.085
