Time,SatConnected,Latitude,Longitude,AltitudeGPS,AltitudeBaro,Voltage,Current
0,2,48.638834833,8.942749167,458.79998779,3.118,12.608,0.063
100,2,48.638834833,8.942749167,458.79998779,0.0,12.609,0.061
200,2,48.638834833,8.942749333,458.79998779,-0.053,12.609,0.063
300,2,48.638834833,8.942749167,458.8999939,0.048,12.61,0.063
400,2,48.638834833,8.942749,458.8999939,0.082,12.61,0.062
500,2,48.638834833,8.942749,458.8999939,0.148,12.609,0.062
600,2,48.638834833,8.942749,458.8999939,0.114,12.61,0.062
700,2,48.638834667,8.942749,458.8999939,0.148,12.61,0.058
800,2,48.638834667,8.942749,458.8999939,0.132,12.61,0.068
1000,2,48.638834667,8.942749,458.8999939,-0.106,12.61,0.074
1100,2,48.638834667,8.942748833,458.8999939,-0.079,12.609,0.075
1200,2,48.638834667,8.942748833,458.8999939,-0.058,12.61,0.073
1300,2,48.638834667,8.942748667,458.8999939,-0.016,12.61,0.074
1400,2,48.638834667,8.942748667,458.8999939,0.005,12.61,0.069
1500,2,48.638834667,8.942748667,458.8999939,-0.021,12.61,0.066
1600,2,48.638834667,8.9427485,458.8999939,-0.011,12.61,0.065
1700,2,48.638834667,8.9427485,458.8999939,-0.164,12.611,0.067
1800,2,48.638834667,8.9427485,458.8999939,-0.18,12.611,0.067
1900,2,48.638834667,8.9427485,458.8999939,-0.19,12.61,0.063
2000,2,48.6388345,8.9427485,458.8999939,-0.111,12.61,0.063
2100,2,48.6388345,8.9427485,458.8999939,-0.106,12.61,0.064
2200,2,48.6388345,8.942748333,458.8999939,-0.174,12.611,0.069
2300,2,48.6388345,8.942748333,458.8999939,-0.18,12.61,0.074
2400,2,48.638834333,8.942748333,458.8999939,-0.132,12.611,0.071
2500,2,48.638834333,8.942748333,458.8999939,-0.058,12.611,0.071
2600,2,48.638834333,8.942748333,458.8999939,-0.132,12.611,0.065
2700,2,48.638834333,8.942748167,458.8999939,-0.09,12.611,0.066
2800,2,48.638834333,8.942748167,458.8999939,-0.106,12.611,0.063
2900,2,48.638834333,8.942748167,458.8999939,-0.09,12.611,0.072
3100,2,48.638834167,8.942748167,458.8999939,-0.169,12.61,0.077
3200,2,48.638834333,8.942748,458.8999939,-0.111,12.61,0.074
3400,2,48.638834333,8.942748167,458.8999939,-0.174,12.609,0.067
3500,2,48.638834333,8.942748167,458.8999939,-0.095,12.609,0.067
3600,2,48.638834167,8.942748167,458.8999939,-0.206,12.61,0.066
3800,2,48.638834,8.942748167,458.8999939,-0.259,12.609,0.068
3900,2,48.638834,8.942748167,458.8999939,-0.291,12.61,0.067
4000,2,48.638834,8.942748,458.8999939,-0.27,12.609,0.063
4100,2,48.638834,8.942748,459.0,-0.243,12.61,0.063
4200,2,48.638834,8.942747833,459.0,-0.301,12.61,0.057
4300,2,48.638834,8.942747833,459.0,-0.217,12.61,0.062
4400,2,48.638834,8.942747833,459.0,-0.18,12.61,0.061
4500,2,48.638834,8.942747833,459.0,-0.275,12.61,0.068
4600,2,48.638834,8.942747833,459.0,-0.217,12.609,0.064
4800,2,48.638834,8.942747667,459.0,-0.201,12.61,0.07
4900,2,48.638834,8.942747833,459.0,-0.238,12.61,0.069
5000,2,48.638834,8.942747667,459.0,-0.264,12.61,0.074
5100,2,48.638834,8.942747667,459.0,-0.238,12.611,0.071
5200,2,48.638834,8.942747667,459.0,-0.233,12.61,0.07
5300,2,48.638833833,8.942747667,459.0,-0.148,12.61,0.066
5400,2,48.638833833,8.942747667,459.0,-0.111,12.61,0.064
5500,2,48.638833833,8.942747667,459.0,-0.111,12.609,0.065
5600,2,48.638833833,8.942747667,459.0,-0.18,12.61,0.066
5800,2,48.638833833,8.942747833,458.8999939,-0.09,12.611,0.063
5900,2,48.638834,8.942747667,458.8999939,-0.095,12.61,0.062
6000,2,48.638834,8.942747833,458.8999939,-0.153,12.609,0.062
6100,2,48.638834,8.942747833,458.8999939,-0.143,12.609,0.062
6200,2,48.638834,8.942747833,458.8999939,-0.153,12.609,0.065
6300,2,48.638833833,8.942747833,458.8999939,-0.159,12.609,0.07
6400,2,48.638833833,8.942748,458.8999939,-0.079,12.61,0.074
6500,2,48.638833833,8.942748,458.8999939,-0.079,12.61,0.071
6600,2,48.638833833,8.942748,458.8999939,-0.111,12.609,0.071
6800,2,48.638833667,8.942748167,458.8999939,-0.185,12.609,0.074
6900,2,48.638833667,8.942748167,458.8999939,-0.174,12.609,0.075
7000,2,48.638833667,8.942748167,458.8999939,-0.116,12.609,0.076
7100,2,48.638833667,8.942748167,458.8999939,-0.127,12.61,0.073
7200,2,48.638833667,8.942748,458.8999939,-0.037,12.61,0.069
7300,2,48.638833667,8.942748,458.8999939,-0.164,12.61,0.063
7400,2,48.638833667,8.942748,458.8999939,-0.137,12.61,0.063
7500,2,48.638833667,8.942748,458.8999939,-0.127,12.61,0.061
7600,2,48.638833667,8.942748,458.8999939,-0.222,12.61,0.062
7800,2,48.6388335,8.942748,458.79998779,-0.095,12.609,0.068
7900,2,48.638833667,8.942747833,458.79998779,-0.053,12.609,0.071
8000,2,48.6388335,8.942748,458.79998779,-0.053,12.609,0.075
8100,2,48.6388335,8.942748,458.79998779,-0.143,12.61,0.072
8200,2,48.6388335,8.942747833,458.79998779,-0.137,12.61,0.069
8300,2,48.6388335,8.942747667,458.79998779,-0.127,12.61,0.066
8400,2,48.638833667,8.9427475,458.79998779,-0.069,12.61,0.065
8500,2,48.638833667,8.942747333,458.79998779,-0.037,12.61,0.07
8600,2,48.638833833,8.942747167,458.8999939,-0.09,12.609,0.065
8800,2,48.638833833,8.942746833,458.8999939,-0.153,12.61,0.055
9000,2,48.638833833,8.942747,458.8999939,-0.174,12.61,0.065
9100,2,48.638833833,8.942746833,458.8999939,-0.037,12.61,0.07
9200,2,48.638833833,8.942746667,458.8999939,-0.159,12.61,0.068
9300,2,48.638833833,8.942746667,458.8999939,-0.085,12.61,0.063
9400,2,48.638833833,8.9427465,458.8999939,-0.09,12.611,0.061
9500,2,48.638834,8.9427465,458.8999939,-0.174,12.611,0.059
9600,2,48.638833833,8.9427465,458.8999939,-0.259,12.609,0.066
9800,2,48.638833833,8.9427465,458.8999939,-0.18,12.609,0.073
9900,2,48.638833667,8.9427465,458.8999939,-0.148,12.609,0.072
10000,2,48.638833833,8.942746333,458.8999939,-0.143,12.61,0.064
10100,2,48.638833833,8.942746333,459.0,-0.174,12.61,0.06
10200,2,48.638833833,8.942746167,459.0,-0.275,12.611,0.061
10300,2,48.638833833,8.942746,459.0,-0.185,12.611,0.064
10400,2,48.638833833,8.942746,459.0,-0.222,12.611,0.066
10500,2,48.638834,8.942745833,459.0,-0.19,12.611,0.073
10600,2,48.638834,8.942745667,459.0,-0.248,12.61,0.078
10800,2,48.638834,8.9427455,459.0,-0.206,12.61,0.073
10900,2,48.638834167,8.942745333,459.1000061,-0.259,12.61,0.072
11000,2,48.638834167,8.942745,459.1000061,-0.153,12.61,0.066
11100,2,48.638834167,8.942745,459.1000061,-0.095,12.61,0.072
11200,2,48.638834167,8.942744667,459.1000061,-0.19,12.61,0.074
11300,2,48.638834333,8.9427445,459.1000061,-0.153,12.61,0.073
11400,2,48.638834333,8.942744333,459.1000061,-0.143,12.61,0.067
11500,2,48.638834333,8.942744333,459.1000061,-0.111,12.611,0.063
11600,2,48.6388345,8.942744,459.20001221,-0.037,12.61,0.069
11800,2,48.638834667,8.942744,459.20001221,-0.074,12.611,0.073
11900,2,48.638834667,8.942743833,459.20001221,-0.159,12.611,0.072
12000,2,48.638834667,8.942743667,459.20001221,-0.222,12.611,0.067
12100,2,48.638834667,8.942743667,459.20001221,-0.238,12.611,0.067
12300,2,48.638834667,8.9427435,459.20001221,-0.328,12.609,0.067
12400,2,48.638834667,8.9427435,459.20001221,-0.359,12.609,0.064
12500,2,48.638834667,8.942743333,459.20001221,-0.005,12.609,0.065
12600,2,48.638834833,8.942743333,459.20001221,-0.085,12.609,0.069
12800,2,48.638834833,8.942743167,459.20001221,-0.18,12.608,0.07
12900,2,48.638834833,8.942743333,459.20001221,-0.211,12.608,0.07
13000,2,48.638834667,8.942743333,459.29998779,-0.275,12.608,0.073
13100,2,48.638834667,8.942743333,459.29998779,-0.206,12.609,0.074
13200,2,48.638834667,8.942743333,459.29998779,-0.307,12.61,0.073
13300,2,48.6388345,8.942743167,459.29998779,-0.259,12.609,0.069
13400,2,48.6388345,8.942743167,459.29998779,-0.254,12.609,0.071
13500,2,48.6388345,8.942743167,459.29998779,-0.206,12.609,0.066
13600,2,48.6388345,8.942743167,459.29998779,-0.153,12.61,0.067
13800,2,48.6388345,8.942743,459.29998779,-0.132,12.611,0.063
13900,2,48.638834333,8.942743,459.29998779,-0.137,12.61,0.061
14000,2,48.638834333,8.942743167,459.29998779,-0.153,12.61,0.061
14100,2,48.638834333,8.942743167,459.29998779,-0.153,12.61,0.064
14200,2,48.638834167,8.942743167,459.29998779,-0.264,12.61,0.069
14300,2,48.638834167,8.942743333,459.29998779,-0.238,12.61,0.069
14400,2,48.638834,8.942743333,459.29998779,-0.18,12.61,0.066
14500,2,48.638834,8.942743333,459.29998779,-0.127,12.611,0.067
