Time,SatConnected,Latitude,Longitude,AltitudeGPS,AltitudeBaro,Voltage,Current
0,2,48.638824667,8.942743333,459.70001221,2.072,12.611,0.048
100,2,48.638824667,8.9427435,459.70001221,0.079,12.611,0.04
200,2,48.638824667,8.9427435,459.70001221,0.085,12.613,0.039
300,2,48.638824833,8.942743333,459.70001221,0.063,12.615,0.038
400,2,48.638824667,8.942743333,459.70001221,0.119,12.616,0.045
500,2,48.638824833,8.942743167,459.70001221,0.061,12.615,0.046
600,2,48.638824833,8.942743333,459.70001221,0.061,12.615,0.045
700,2,48.638824833,8.942743167,459.70001221,0.114,12.615,0.045
800,2,48.638824833,8.942743167,459.70001221,0.045,12.613,0.049
1000,2,48.638824833,8.942743333,459.70001221,0.079,12.613,0.056
1100,2,48.638824833,8.942743333,459.70001221,0.153,12.613,0.057
1200,2,48.638824833,8.942743333,459.70001221,0.148,12.613,0.057
1300,2,48.638824833,8.942743333,459.70001221,0.095,12.614,0.051
1400,2,48.638825,8.942743333,459.70001221,0.053,12.614,0.048
1500,2,48.638825,8.942743333,459.6000061,0.122,12.614,0.052
1600,2,48.638824833,8.942743167,459.6000061,0.09,12.614,0.053
1700,2,48.638825,8.942743167,459.6000061,0.037,12.614,0.059
1800,2,48.638825,8.942743167,459.6000061,0.082,12.613,0.058
2000,2,48.638825,8.942743167,459.6000061,0.193,12.612,0.055
2100,2,48.638825,8.942743167,459.6000061,0.103,12.613,0.05
2200,2,48.638825,8.942743167,459.6000061,0.05,12.614,0.05
2300,2,48.638825167,8.942743,459.6000061,0.087,12.614,0.058
2500,2,48.638825333,8.942742667,459.6000061,0.095,12.612,0.056
2600,2,48.638825333,8.942742667,459.6000061,0.145,12.613,0.052
2800,2,48.638825333,8.942742667,459.6000061,0.106,12.612,0.054
3000,2,48.6388255,8.9427425,459.6000061,0.161,12.612,0.056
3100,2,48.6388255,8.9427425,459.6000061,0.103,12.613,0.051
3200,2,48.6388255,8.9427425,459.6000061,0.161,12.613,0.049
3300,2,48.6388255,8.9427425,459.6000061,0.137,12.613,0.042
3500,2,48.638825667,8.942742333,459.6000061,0.071,12.612,0.049
3600,2,48.638825667,8.942742333,459.6000061,0.061,12.611,0.053
3700,2,48.638825667,8.942742333,459.6000061,0.119,12.611,0.052
