Time,SatConnected,Latitude,Longitude,AltitudeGPS,AltitudeBaro,Voltage,Current
0,2,48.638828,8.9427365,459.6000061,0.407,12.582,0.326
1100,2,48.638828,8.942736333,459.3999939,-0.032,12.587,0.004
1200,2,48.638828,8.942736333,459.3999939,-0.032,12.587,0.001
1300,2,48.638827833,8.942736333,459.3999939,-0.164,12.588,-0.001
1400,2,48.638828,8.942736333,459.3999939,-0.074,12.588,-0.003
1500,2,48.638827833,8.942736333,459.29998779,-0.143,12.588,-0.001
1600,2,48.638827833,8.942736333,459.29998779,0.0,12.576,0.772
1700,2,48.638827833,8.942736333,459.29998779,-0.106,12.559,1.877
1800,2,48.638827833,8.9427365,459.29998779,-0.079,12.544,2.796
1900,2,48.638827833,8.942736333,459.29998779,-0.032,12.549,2.362
2000,2,48.638828,8.9427365,459.20001221,-0.063,12.564,1.363
2200,2,48.638828167,8.9427365,459.20001221,-0.032,12.585,0.009
2300,2,48.638828333,8.9427365,459.20001221,-0.048,12.585,0.011
2500,2,48.638828667,8.942736333,459.20001221,-0.053,12.586,0.013
2700,2,48.638828667,8.942736167,459.20001221,0.026,12.586,0.01
2900,2,48.638828833,8.942736,459.1000061,-0.148,12.586,0.011
3100,2,48.638829,8.942736,459.1000061,-0.322,12.586,0.005
3300,2,48.638829,8.942735833,459.0,-0.042,12.586,0.005
3500,2,48.638829333,8.942735667,459.0,0.032,12.586,0.016
3700,2,48.638829333,8.9427355,459.0,-0.159,12.585,0.005
3900,2,48.638829333,8.9427355,458.8999939,-0.227,12.586,0.009
4100,2,48.638829333,8.9427355,458.8999939,-0.09,12.587,0.01
4200,2,48.6388295,8.9427355,458.8999939,-0.217,12.587,0.005
4300,2,48.6388295,8.942735333,458.8999939,-0.159,12.587,0.01
4400,2,48.6388295,8.942735333,458.79998779,-0.127,12.587,0.003
4500,2,48.6388295,8.942735333,458.79998779,-0.127,12.587,0.003
4600,2,48.6388295,8.942735167,458.79998779,-0.106,12.586,0.0
4800,2,48.6388295,8.942735167,458.79998779,-0.032,12.586,0.007
5000,2,48.6388295,8.9427355,458.70001221,-0.174,12.586,0.014
5200,2,48.638829333,8.942735667,458.70001221,-0.185,12.586,0.015
5300,2,48.638829333,8.942735667,458.70001221,-0.116,12.587,0.012
5500,2,48.638829333,8.9427355,458.70001221,-0.201,12.587,0.004
5600,2,48.638829333,8.9427355,458.70001221,-0.127,12.587,-0.001
5800,2,48.638829167,8.942735833,458.6000061,-0.095,12.587,0.008
5900,2,48.638829167,8.942735833,458.6000061,-0.026,12.587,0.011
6000,2,48.638829,8.942735667,458.6000061,-0.159,12.587,0.014
6100,2,48.638829,8.942735667,458.6000061,-0.074,12.587,0.009
6200,2,48.638829,8.9427355,458.6000061,-0.164,12.586,0.01
6300,2,48.638828833,8.942735667,458.6000061,-0.201,12.586,0.005
6400,2,48.638828833,8.9427355,458.6000061,-0.196,12.587,0.003
6500,2,48.638828833,8.942735333,458.6000061,-0.111,12.587,0.006
6600,2,48.638828667,8.942735167,458.6000061,-0.196,12.587,0.008
6800,2,48.638828667,8.942735167,458.6000061,-0.201,12.587,0.007
6900,2,48.638828667,8.942735167,458.6000061,-0.106,12.587,0.004
7000,2,48.638828667,8.942735,458.6000061,-0.074,12.586,0.004
7100,2,48.638828667,8.942734833,458.6000061,-0.19,12.586,0.006
7100,2,48.638828667,8.942734833,458.6000061,-0.19,12.586,0.005
7300,2,48.6388285,8.942734667,458.6000061,-0.153,12.587,0.005
7500,2,48.6388285,8.942734667,458.6000061,-0.18,12.586,0.007
7600,2,48.638828667,8.9427345,458.6000061,-0.127,12.585,0.007
7900,2,48.6388285,8.942734333,458.6000061,-0.238,12.586,0.007
8100,2,48.6388285,8.942734333,458.6000061,-0.127,12.587,0.007
8300,2,48.6388285,8.942734,458.6000061,-0.185,12.586,0.006
8500,2,48.6388285,8.942733833,458.6000061,-0.19,12.586,0.011
8600,2,48.6388285,8.942733833,458.6000061,-0.111,12.587,0.001
8800,2,48.6388285,8.942733667,458.70001221,-0.153,12.587,0.001
9000,2,48.638828333,8.942733667,458.70001221,-0.206,12.587,0.004
9100,2,48.638828333,8.942733667,458.70001221,-0.153,12.587,0.005
9200,2,48.638828333,8.9427335,458.70001221,-0.159,12.588,0.004
9300,2,48.638828333,8.9427335,458.70001221,-0.111,12.588,0.007
9500,2,48.6388285,8.942733333,458.70001221,-0.333,12.587,0.007
9600,2,48.6388285,8.942733167,458.70001221,-0.106,12.586,0.018
9800,2,48.6388285,8.942733167,458.70001221,-0.37,12.586,0.013
10000,2,48.638828667,8.942733167,458.70001221,-0.407,12.587,0.011
10200,2,48.638828667,8.942733167,458.70001221,-0.227,12.587,0.005
10400,2,48.638828667,8.942733,458.70001221,-0.285,12.586,0.014
10600,2,48.638828667,8.942732667,458.70001221,-0.132,12.587,0.008
10900,2,48.638828667,8.942732667,458.70001221,-0.053,12.588,0.009
11100,2,48.638828833,8.9427325,458.70001221,-0.248,12.587,0.009
11300,2,48.638829,8.942732333,458.70001221,-0.063,12.587,0.006
11500,2,48.638829167,8.942732167,458.70001221,-0.069,12.587,0.008
11600,2,48.638829167,8.942732333,458.70001221,-0.069,12.587,0.006
11800,2,48.638829333,8.9427325,458.70001221,-0.111,12.587,-0.002
12000,2,48.638829333,8.942732667,458.70001221,-0.227,12.586,0.004
12200,2,48.6388295,8.942732833,458.70001221,-0.217,12.586,0.012
12400,2,48.6388295,8.942732667,458.70001221,-0.196,12.586,0.008
12600,2,48.6388295,8.942732667,458.70001221,-0.301,12.587,0.011
12800,2,48.6388295,8.942732667,458.70001221,-0.254,12.587,0.016
13000,2,48.638829667,8.942732667,458.70001221,-0.196,12.587,0.014
13200,2,48.638829667,8.942732667,458.70001221,-0.185,12.586,0.006
13400,2,48.638829667,8.9427325,458.70001221,-0.233,12.586,0.008
13600,2,48.638829833,8.942732333,458.70001221,-0.291,12.586,0.005
13800,2,48.638829833,8.942732333,458.79998779,-0.201,12.586,0.014
14000,2,48.638829833,8.942732333,458.79998779,-0.27,12.586,0.006
14200,2,48.638829833,8.942732167,458.79998779,-0.264,12.586,0.003
14400,2,48.638829833,8.942732,458.79998779,-0.322,12.586,0.006
14600,2,48.638829833,8.942732,458.79998779,-0.122,12.587,0.008
14900,2,48.638829833,8.942731833,458.79998779,-0.127,12.587,0.015
15100,2,48.638829833,8.942731667,458.79998779,-0.153,12.587,0.007
15300,2,48.63883,8.942731667,458.79998779,-0.132,12.587,0.011
15500,2,48.638829833,8.942731667,458.79998779,-0.211,12.586,0.008
15600,2,48.63883,8.942731667,458.79998779,-0.206,12.587,0.011
15800,2,48.63883,8.942731667,458.79998779,-0.254,12.587,0.018
15900,2,48.63883,8.942731667,458.79998779,-0.233,12.587,0.013
16000,2,48.63883,8.942731667,458.79998779,-0.264,12.587,0.011
16200,2,48.63883,8.942731667,458.79998779,-0.174,12.587,0.007
16300,2,48.63883,8.942731667,458.79998779,-0.206,12.588,0.009
16400,2,48.63883,8.9427315,458.79998779,-0.322,12.587,0.009
16500,2,48.63883,8.9427315,458.8999939,-0.291,12.588,0.0
16600,2,48.63883,8.9427315,458.8999939,-0.153,12.588,0.001
16800,2,48.63883,8.9427315,458.8999939,-0.222,12.587,-0.001
16900,2,48.63883,8.9427315,458.8999939,-0.18,12.587,-0.0
17000,2,48.63883,8.9427315,458.8999939,-0.238,12.587,0.002
17200,2,48.63883,8.9427315,458.8999939,-0.275,12.586,0.018
17400,2,48.63883,8.9427315,458.8999939,-0.248,12.587,0.028
17600,2,48.638829833,8.9427315,458.8999939,-0.233,12.587,0.005
17800,2,48.638829833,8.942731333,458.8999939,-0.095,12.587,0.003
18000,2,48.638829833,8.942731333,458.8999939,-0.143,12.587,0.013
18200,2,48.638829833,8.942731333,458.8999939,-0.248,12.587,0.013
18400,2,48.638829667,8.942731333,458.8999939,-0.143,12.588,0.013
18600,2,48.638829667,8.942731333,458.8999939,-0.291,12.586,0.013
18800,2,48.638829667,8.942731333,458.8999939,-0.264,12.586,0.01
19000,2,48.638829833,8.942731333,458.8999939,-0.27,12.587,0.006
19200,2,48.638829667,8.942731333,458.8999939,-0.259,12.586,0.01
19400,2,48.638829667,8.942731333,458.8999939,-0.153,12.587,0.004
19600,2,48.6388295,8.942731167,458.8999939,-0.1,12.587,0.005
19900,2,48.6388295,8.942731167,458.8999939,-0.148,12.587,0.018
20100,2,48.6388295,8.942731,458.8999939,-0.233,12.587,0.014
20300,2,48.6388295,8.942731,458.8999939,-0.317,12.587,0.006
20400,2,48.6388295,8.942731,458.8999939,-0.349,12.588,0.007
20600,2,48.638829333,8.942731,458.8999939,-0.248,12.587,0.018
20800,2,48.6388295,8.942731,458.8999939,-0.259,12.587,0.014
21000,2,48.6388295,8.942731,458.8999939,-0.132,12.587,0.007
21200,2,48.638829333,8.942730833,458.8999939,-0.233,12.586,0.015
21400,2,48.638829333,8.942730833,458.8999939,-0.159,12.587,0.015
21600,2,48.638829333,8.942730667,458.8999939,-0.206,12.586,0.016
21800,2,48.638829333,8.942730667,458.8999939,-0.27,12.586,0.014
22000,2,48.638829333,8.942730833,458.8999939,-0.143,12.587,0.011
22200,2,48.638829333,8.942730667,458.8999939,-0.27,12.587,0.004
22400,2,48.638829167,8.9427305,458.8999939,-0.227,12.588,0.004
22600,2,48.638829167,8.9427305,458.8999939,-0.275,12.587,0.008
22800,2,48.638829167,8.9427305,458.8999939,-0.169,12.586,0.008
23000,2,48.638829167,8.9427305,458.8999939,-0.285,12.587,0.008
23200,2,48.638829167,8.942730333,458.8999939,-0.233,12.588,0.008
23400,2,48.638829,8.942730333,458.8999939,-0.206,12.588,0.003
23600,2,48.638829,8.942730333,458.8999939,-0.243,12.587,-0.001
23800,2,48.638829,8.942730333,458.8999939,-0.248,12.587,0.006
24000,2,48.638829167,8.942730333,458.8999939,-0.217,12.587,0.007
24200,2,48.638829167,8.942730333,458.8999939,-0.243,12.587,0.008
24400,2,48.638829,8.942730167,458.8999939,-0.27,12.587,0.009
24600,2,48.638829,8.942730167,458.8999939,-0.185,12.586,0.016
24800,2,48.638829,8.94273,458.8999939,-0.174,12.587,0.018
25000,2,48.638829,8.94273,458.8999939,-0.359,12.587,0.011
25200,2,48.638829,8.94273,458.8999939,-0.211,12.587,0.006
25400,2,48.638829,8.942729833,458.8999939,-0.275,12.587,0.006
25600,2,48.638829,8.942729833,458.8999939,-0.317,12.587,0.01
25800,2,48.638829,8.942729833,458.8999939,-0.343,12.587,0.007
26000,2,48.638828833,8.942729833,458.8999939,-0.291,12.587,0.004
26100,2,48.638828833,8.942729833,458.8999939,-0.259,12.587,0.008
26200,2,48.638828833,8.942729833,458.8999939,-0.259,12.586,0.003
26300,2,48.638828833,8.942729833,458.8999939,-0.137,12.587,0.004
26400,2,48.638828833,8.942729833,458.8999939,-0.169,12.588,0.006
26500,2,48.638828833,8.942729833,458.8999939,-0.185,12.588,0.011
26600,2,48.638828833,8.942729833,458.8999939,-0.206,12.588,0.012
26800,2,48.638828833,8.942729833,458.8999939,-0.296,12.588,0.012
26900,2,48.638828833,8.94273,458.8999939,-0.301,12.588,0.008
27000,2,48.638828833,8.94273,458.8999939,-0.259,12.588,0.007
27100,2,48.638828833,8.94273,459.0,-0.248,12.588,0.01
27200,2,48.638828833,8.94273,459.0,-0.233,12.588,0.017
27300,2,48.638828833,8.94273,459.0,-0.174,12.588,0.012
27500,2,48.638828833,8.94273,459.0,-0.275,12.588,0.001
27700,2,48.638828667,8.94273,459.0,-0.296,12.586,-0.003
27900,2,48.638828667,8.94273,459.0,-0.312,12.587,0.005
