Time,SatConnected,Latitude,Longitude,AltitudeGPS,AltitudeBaro,Voltage,Current
0,2,48.6388255,8.942752333,458.5,-1.215,12.443,0.069
100,2,48.6388255,8.9427525,458.5,0.071,12.444,0.067
200,2,48.6388255,8.9427525,458.5,0.074,12.444,0.059
300,2,48.638825333,8.9427525,458.5,-0.021,12.446,0.057
400,2,48.638825333,8.9427525,458.5,-0.042,12.447,0.055
500,2,48.638825333,8.942752333,458.5,-0.016,12.446,0.061
600,2,48.638825333,8.942752333,458.5,-0.079,12.444,0.235
700,2,48.638825333,8.942752167,458.5,-0.079,12.438,0.434
800,2,48.6388255,8.942752167,458.5,-0.074,12.429,0.999
1000,2,48.6388255,8.942752167,458.5,-0.111,12.431,0.964
1200,2,48.638825833,8.942752167,458.5,-0.026,12.439,0.68
1300,2,48.638825833,8.942752167,458.5,-0.032,12.44,0.451
1400,2,48.638825833,8.942751833,458.5,0.055,12.443,0.112
1500,2,48.638826,8.942752,458.5,-0.079,12.445,0.057
1700,2,48.638826,8.942751833,458.5,-0.132,12.446,0.055
1800,2,48.638826167,8.942751833,458.5,-0.005,12.444,0.059
2000,2,48.638826167,8.942751833,458.5,0.079,12.443,0.065
2100,2,48.638826,8.942751833,458.5,-0.042,12.445,0.061
2200,2,48.638826,8.942751833,458.5,-0.037,12.445,0.059
2300,2,48.638826167,8.942751833,458.6000061,-0.095,12.446,0.053
2400,2,48.638826167,8.942752,458.6000061,-0.106,12.445,0.053
2500,2,48.638826167,8.942752,458.6000061,-0.095,12.445,0.053
2600,2,48.638826167,8.942751833,458.6000061,-0.122,12.446,0.05
2700,2,48.638826167,8.942752,458.6000061,-0.021,12.446,0.05
2800,2,48.638826333,8.942752,458.6000061,-0.032,12.445,0.053
3000,2,48.638826167,8.942752,458.6000061,-0.016,12.442,0.061
3100,2,48.638826333,8.942752167,458.6000061,-0.026,12.442,0.061
3200,2,48.638826333,8.942752,458.6000061,-0.011,12.446,0.059
3300,2,48.638826333,8.942752,458.6000061,0.1,12.448,0.062
3400,2,48.638826333,8.942752,458.6000061,-0.011,12.448,0.058
3500,2,48.6388265,8.942752,458.6000061,0.071,12.447,0.059
3600,2,48.6388265,8.942752,458.70001221,0.016,12.447,0.059
3700,2,48.638826333,8.942752,458.70001221,-0.042,12.446,0.06
3800,2,48.6388265,8.942751833,458.70001221,-0.042,12.447,0.061
3900,2,48.6388265,8.942751833,458.70001221,0.005,12.446,0.059
4000,2,48.6388265,8.942751833,458.70001221,0.066,12.446,0.057
4100,2,48.6388265,8.942751833,458.70001221,0.016,12.446,0.056
4200,2,48.6388265,8.942751833,458.70001221,-0.048,12.446,0.052
4300,2,48.6388265,8.942751667,458.70001221,-0.021,12.447,0.051
4400,2,48.6388265,8.942751833,458.70001221,0.037,12.446,0.055
4500,2,48.638826667,8.942751833,458.79998779,-0.021,12.445,0.059
4600,2,48.638826667,8.942751833,458.79998779,-0.053,12.445,0.058
4700,2,48.638826667,8.942751833,458.79998779,-0.069,12.445,0.053
