Time,SatConnected,Latitude,Longitude,AltitudeGPS,AltitudeBaro,Voltage,Current
0,2,48.638811333,8.942723167,457.20001221,2.349,12.595,0.11
100,2,48.638811167,8.942723,457.20001221,2.291,12.595,0.102
200,2,48.638811167,8.942723,457.20001221,-0.037,12.596,0.1
300,2,48.638811333,8.942723,457.20001221,-0.021,12.597,0.101
400,2,48.638811167,8.942722833,457.20001221,-0.127,12.597,0.098
500,2,48.638811167,8.942722833,457.20001221,-0.127,12.597,0.103
600,2,48.638811167,8.942722667,457.20001221,-0.048,12.596,0.105
800,2,48.638811,8.942722667,457.20001221,-0.169,12.594,0.12
1000,2,48.638811,8.942722833,457.1000061,-0.217,12.594,0.133
1100,2,48.638811,8.942723167,457.1000061,0.0,12.595,0.133
1200,2,48.638811,8.942723,457.1000061,-0.063,12.595,0.126
1300,2,48.638810833,8.942723,457.20001221,-0.037,12.596,0.112
1400,2,48.638810833,8.942722833,457.20001221,0.077,12.596,0.114
1500,2,48.638810833,8.942722833,457.1000061,0.016,12.595,0.121
1600,2,48.638810833,8.942723,457.1000061,0.032,12.595,0.137
1700,2,48.638811,8.942723,457.1000061,-0.053,12.595,0.139
1900,2,48.638811167,8.942723,457.1000061,-0.095,12.595,0.133
2100,2,48.638811333,8.942723167,457.1000061,-0.063,12.596,0.121
2300,2,48.638811333,8.942723167,457.0,0.026,12.595,0.108
2500,2,48.638811333,8.9427235,457.0,-0.042,12.595,0.094
2600,2,48.638811667,8.9427235,456.8999939,-0.127,12.596,0.098
2700,2,48.638811833,8.942723667,456.8999939,-0.116,12.595,0.101
2800,2,48.638811833,8.942723667,456.8999939,-0.095,12.595,0.105
3000,2,48.638811833,8.942723833,456.8999939,-0.063,12.595,0.114
3200,2,48.638812,8.942724,456.8999939,-0.079,12.595,0.113
3400,2,48.638812,8.942724,456.79998779,-0.201,12.594,0.109
3500,2,48.638812,8.942723833,456.79998779,-0.1,12.594,0.112
3600,2,48.638812,8.942723833,456.79998779,-0.085,12.595,0.106
3700,2,48.638812,8.942723833,456.79998779,0.037,12.595,0.107
3800,2,48.638812,8.942723667,456.79998779,0.04,12.595,0.099
4000,2,48.638812,8.942723667,456.79998779,0.048,12.594,0.105
4100,2,48.638812,8.942723667,456.79998779,-0.042,12.594,0.111
4200,2,48.638812,8.942723667,456.79998779,-0.074,12.594,0.115
4300,2,48.638812,8.9427235,456.79998779,-0.032,12.595,0.108
4400,2,48.638811833,8.9427235,456.79998779,-0.153,12.595,0.105
4500,2,48.638811833,8.9427235,456.79998779,-0.159,12.595,0.096
4600,2,48.638811833,8.9427235,456.79998779,-0.159,12.595,0.099
4700,2,48.638811833,8.9427235,456.79998779,-0.053,12.596,0.1
4900,2,48.638811833,8.9427235,456.79998779,-0.032,12.596,0.105
5100,2,48.638811833,8.9427235,456.79998779,-0.233,12.596,0.107
5200,2,48.638811833,8.942723667,456.79998779,-0.159,12.596,0.109
5400,2,48.638811833,8.942723667,456.79998779,-0.164,12.594,0.116
5500,2,48.638811833,8.942723667,456.79998779,-0.106,12.595,0.112
