Time,SatConnected,Latitude,Longitude,AltitudeGPS,AltitudeBaro,Voltage,Current
0,2,48.638828167,8.942733167,458.8999939,1.876,12.578,0.028
200,2,48.638828,8.942733167,458.8999939,0.026,12.578,0.026
300,2,48.638828,8.942733167,458.8999939,-0.037,12.58,0.022
400,2,48.638828,8.942733167,458.8999939,-0.005,12.582,0.018
500,2,48.638828,8.942733333,458.8999939,0.024,12.584,0.015
600,2,48.638828,8.942733333,458.8999939,-0.079,12.584,0.018
700,2,48.638828,8.9427335,458.8999939,-0.079,12.583,0.016
800,2,48.638828,8.9427335,458.8999939,0.071,12.583,0.015
900,2,48.638828,8.9427335,458.8999939,0.034,12.583,0.013
1000,2,48.638827833,8.9427335,459.0,-0.021,12.583,0.016
1200,2,48.638827833,8.9427335,459.0,-0.011,12.582,0.018
1300,2,48.638827833,8.942733333,459.0,0.0,12.582,0.017
1400,2,48.638827833,8.942733333,459.0,0.071,12.581,0.021
1500,2,48.638827833,8.942733167,459.0,0.005,12.584,0.023
1600,2,48.638827833,8.942733167,459.0,-0.011,12.583,0.022
1700,2,48.638827833,8.942733,459.0,-0.042,12.583,0.022
1800,2,48.638827833,8.942733,459.0,-0.063,12.584,0.024
1900,2,48.638827833,8.942732833,459.0,-0.069,12.584,0.019
2000,2,48.638827833,8.942732833,459.1000061,-0.09,12.585,0.022
2200,2,48.638827833,8.942732833,459.1000061,0.098,12.581,0.021
2300,2,48.638827667,8.942732833,459.1000061,0.018,12.581,0.022
2400,2,48.638827833,8.942732833,459.1000061,0.061,12.581,0.019
2500,2,48.638827667,8.942732833,459.1000061,0.137,12.583,0.019
2600,2,48.638827667,8.942732833,459.1000061,0.053,12.584,0.018
2700,2,48.638827667,8.942733,459.1000061,0.021,12.584,0.02
2800,2,48.638827667,8.942733,459.1000061,-0.048,12.583,0.015
2900,2,48.638827667,8.942733167,459.1000061,0.016,12.583,0.016
3000,2,48.638827667,8.942733167,459.1000061,0.003,12.583,0.017
3200,2,48.638827667,8.942733167,459.20001221,-0.074,12.581,0.025
3300,2,48.638827667,8.942733167,459.20001221,0.034,12.581,0.024
3400,2,48.638827667,8.942733167,459.20001221,-0.074,12.581,0.022
3500,2,48.638827667,8.942733167,459.20001221,0.005,12.584,0.022
