Time,SatConnected,Latitude,Longitude,AltitudeGPS,AltitudeBaro,Voltage,Current
0,2,48.638832333,8.942725333,458.8999939,2.05,12.58,0.067
100,2,48.638832333,8.942725167,458.8999939,1.99,12.58,0.065
200,2,48.638832167,8.942725167,458.8999939,-0.011,12.581,0.064
300,2,48.638832167,8.942725167,459.0,0.005,12.581,0.063
400,2,48.638832167,8.942725,459.0,-0.048,12.582,0.058
500,2,48.638832167,8.942725,459.0,-0.085,12.581,0.065
600,2,48.638832167,8.942725,459.0,-0.09,12.582,0.066
700,2,48.638832167,8.942724833,459.0,-0.069,12.581,0.09
800,2,48.638832167,8.942725,459.0,-0.079,12.581,0.098
1000,2,48.638832167,8.942725,459.0,-0.085,12.579,0.109
1100,2,48.638832,8.942725,459.0,-0.021,12.579,0.105
1200,2,48.638832167,8.942724833,459.0,-0.037,12.579,0.096
1300,2,48.638832,8.942724833,459.0,-0.111,12.58,0.096
1400,2,48.638832,8.942724833,459.0,-0.095,12.581,0.102
1500,2,48.638832167,8.942724833,459.0,-0.069,12.581,0.125
1600,2,48.638832,8.942724667,459.1000061,-0.116,12.58,0.139
1700,2,48.638832,8.942724667,459.1000061,-0.111,12.579,0.143
1800,2,48.638832,8.942724667,459.1000061,-0.011,12.58,0.13
2000,2,48.638832,8.942724667,459.1000061,-0.095,12.58,0.087
2100,2,48.638832,8.942724667,459.1000061,-0.032,12.581,0.072
2200,2,48.638832,8.942724667,459.1000061,-0.106,12.58,0.066
2300,2,48.638832,8.9427245,459.1000061,0.021,12.581,0.064
2400,2,48.638832,8.9427245,459.20001221,-0.011,12.581,0.065
2500,2,48.638832,8.9427245,459.20001221,0.055,12.58,0.067
2600,2,48.638832,8.942724333,459.20001221,-0.037,12.58,0.064
2700,2,48.638832,8.942724333,459.20001221,0.04,12.58,0.062
2800,2,48.638831833,8.942724333,459.20001221,0.082,12.58,0.062
3000,2,48.638832,8.942724167,459.20001221,0.037,12.58,0.064
3100,2,48.638831833,8.942724167,459.29998779,0.034,12.581,0.063
3200,2,48.638831833,8.942724167,459.29998779,0.034,12.58,0.061
3300,2,48.638831833,8.942724167,459.29998779,-0.111,12.58,0.057
3400,2,48.638831833,8.942724,459.29998779,-0.069,12.58,0.063
3500,2,48.638831833,8.942724,459.29998779,-0.058,12.58,0.062
3600,2,48.638831833,8.942724,459.29998779,-0.074,12.581,0.068
3700,2,48.638831833,8.942723833,459.3999939,-0.032,12.582,0.065
3800,2,48.638831667,8.942723833,459.3999939,-0.016,12.582,0.068
4000,2,48.638831667,8.942723833,459.3999939,0.058,12.581,0.065
4100,2,48.638831667,8.942723833,459.3999939,0.005,12.581,0.07
4200,2,48.638831667,8.942723833,459.3999939,0.026,12.582,0.068
4300,2,48.638831667,8.942723667,459.3999939,0.048,12.581,0.069
4400,2,48.638831667,8.942723667,459.5,0.116,12.581,0.069
4500,2,48.638831667,8.942723667,459.5,0.026,12.58,0.07
4600,2,48.638831667,8.942723667,459.5,0.029,12.579,0.069
4700,2,48.638831667,8.942723667,459.5,-0.1,12.58,0.066
4800,2,48.638831667,8.942723667,459.5,-0.085,12.579,0.068
