Time,SatConnected,Latitude,Longitude,AltitudeGPS,AltitudeBaro,Voltage,Current
0,2,48.638828833,8.942743833,460.70001221,-3.091,12.6,0.189
100,2,48.638829,8.942743833,460.70001221,0.029,12.601,0.186
200,2,48.638829,8.942744,460.70001221,0.018,12.601,0.184
300,2,48.638829,8.942743833,460.70001221,-0.169,12.601,0.183
400,2,48.638829,8.942744,460.70001221,-0.069,12.602,0.179
500,2,48.638829,8.942744,460.70001221,-0.053,12.601,0.185
600,2,48.638829167,8.942744,460.70001221,-0.153,12.601,0.187
700,2,48.638829333,8.942744,460.70001221,-0.164,12.601,0.187
900,2,48.638829667,8.942743833,460.70001221,-0.153,12.6,0.186
1000,2,48.638829667,8.942744,460.70001221,-0.111,12.6,0.185
1100,2,48.638829833,8.942744,460.70001221,-0.111,12.6,0.183
1200,2,48.63883,8.942744,460.70001221,-0.169,12.6,0.182
1300,2,48.63883,8.942744,460.70001221,-0.18,12.6,0.183
1400,2,48.638830333,8.942743833,460.70001221,-0.143,12.6,0.188
1500,2,48.638830333,8.942743833,460.70001221,-0.026,12.601,0.192
1600,2,48.6388305,8.942743833,460.70001221,-0.079,12.601,0.194
1700,2,48.638830667,8.942744,460.70001221,-0.206,12.601,0.194
1900,2,48.638830833,8.942743833,460.70001221,-0.222,12.6,0.193
2000,2,48.638831,8.942744,460.70001221,-0.206,12.601,0.189
2100,2,48.638831,8.942744,460.70001221,-0.159,12.6,0.177
2200,2,48.638831167,8.942744,460.70001221,-0.137,12.601,0.176
2300,2,48.6388315,8.942744,460.70001221,-0.164,12.6,0.184
2400,2,48.6388315,8.942743667,460.70001221,-0.164,12.6,0.186
2500,2,48.638831833,8.942743667,460.70001221,-0.153,12.6,0.19
2600,2,48.638831833,8.942743667,460.70001221,-0.164,12.6,0.185
2700,2,48.638832,8.942743667,460.70001221,-0.042,12.601,0.188
2900,2,48.638832167,8.942743667,460.70001221,-0.148,12.6,0.185
3000,2,48.638832167,8.942743667,460.70001221,-0.153,12.6,0.182
