Time,SatConnected,Latitude,Longitude,AltitudeGPS,AltitudeBaro,Voltage,Current
0,2,48.638833167,8.942745167,460.20001221,-0.032,12.491,0.852
100,2,48.638833167,8.942745167,460.20001221,-0.069,12.496,0.646
200,2,48.638833333,8.942745167,460.20001221,0.026,12.502,0.439
300,2,48.638833167,8.942745167,460.20001221,0.082,12.507,0.23
400,2,48.638833167,8.942745167,460.20001221,0.122,12.508,0.186
500,2,48.638833333,8.942745167,460.20001221,0.05,12.508,0.197
600,2,48.638833167,8.942745167,460.20001221,0.048,12.508,0.209
700,2,48.638833167,8.942745167,460.20001221,0.127,12.508,0.212
800,2,48.638833167,8.942745167,460.20001221,0.193,12.508,0.21
900,2,48.638833167,8.942745167,460.20001221,0.124,12.508,0.203
1000,2,48.638833167,8.942745167,460.20001221,0.077,12.507,0.212
1100,2,48.638833167,8.942745167,460.20001221,0.082,12.498,0.64
1200,2,48.638833167,8.942745,460.20001221,0.124,12.489,1.021
1400,2,48.638833167,8.942745,460.20001221,0.071,12.479,1.407
1500,2,48.638833167,8.942745,460.20001221,0.196,12.481,1.319
1600,2,48.638833167,8.942745167,460.20001221,0.127,12.49,0.917
1800,2,48.638833,8.942745,460.20001221,0.137,12.489,0.926
1900,2,48.638833,8.942745167,460.20001221,0.098,12.475,1.548
2100,2,48.638833,8.942745,460.20001221,0.074,12.465,1.858
2200,2,48.638833,8.942745,460.20001221,0.122,12.472,1.508
2400,2,48.638833,8.942745,460.20001221,0.122,12.491,0.801
2500,2,48.638833,8.942745,460.20001221,0.003,12.505,0.217
2700,2,48.638833,8.942744833,460.20001221,0.021,12.506,0.212
2800,2,48.638833,8.942744833,460.20001221,0.082,12.506,0.214
2900,2,48.638833,8.942744833,460.20001221,0.127,12.506,0.213
3000,2,48.638833,8.942744667,460.20001221,0.182,12.506,0.215
3100,2,48.638833,8.942744667,460.20001221,0.124,12.506,0.218
3200,2,48.638833,8.942744667,460.20001221,0.037,12.506,0.219
3400,2,48.638833,8.942744667,460.20001221,0.114,12.505,0.218
3500,2,48.638833,8.9427445,460.20001221,0.185,12.506,0.214
3700,2,48.638833,8.9427445,460.20001221,0.092,12.506,0.213
3800,2,48.638833,8.9427445,460.20001221,0.137,12.506,0.21
3900,2,48.638833,8.9427445,460.20001221,0.122,12.506,0.211
4100,2,48.638833167,8.9427445,460.1000061,0.135,12.506,0.211
4200,2,48.638833167,8.9427445,460.1000061,0.037,12.507,0.214
4400,2,48.638833,8.9427445,460.1000061,0.111,12.506,0.205
4500,2,48.638833167,8.9427445,460.1000061,-0.053,12.506,0.199
4600,2,48.638833167,8.9427445,460.1000061,0.063,12.506,0.204
4700,2,48.638833167,8.942744333,460.1000061,0.129,12.507,0.209
4800,2,48.638833167,8.9427445,460.1000061,0.029,12.507,0.209
4900,2,48.638833167,8.942744333,460.1000061,0.013,12.507,0.206
5000,2,48.638833167,8.942744333,460.0,0.037,12.507,0.208
5100,2,48.638833167,8.942744333,460.0,0.151,12.506,0.218
5200,2,48.638833167,8.942744333,460.0,0.005,12.506,0.217
5400,2,48.638833333,8.942744333,460.0,0.082,12.506,0.212
5600,2,48.638833333,8.942744333,460.0,0.127,12.506,0.22
5700,2,48.638833333,8.942744333,460.0,0.106,12.506,0.221
5800,2,48.638833333,8.942744167,460.0,0.129,12.506,0.224
5900,2,48.638833333,8.942744167,460.0,0.137,12.506,0.218
6000,2,48.638833333,8.942744167,460.0,0.069,12.507,0.209
6100,2,48.638833333,8.942744167,460.0,0.108,12.507,0.204
6200,2,48.638833333,8.942744167,460.0,0.103,12.507,0.206
6400,2,48.638833333,8.942744167,459.8999939,0.137,12.506,0.217
6500,2,48.638833333,8.942744167,459.8999939,0.164,12.506,0.218
6600,2,48.638833333,8.942744167,459.8999939,-0.026,12.507,0.208
6700,2,48.638833333,8.942744167,459.8999939,0.042,12.507,0.209
6800,2,48.638833333,8.942744,459.8999939,-0.005,12.506,0.206
