Time,SatConnected,Latitude,Longitude,AltitudeGPS,AltitudeBaro,Voltage,Current
0,2,48.638827167,8.9427385,459.29998779,0.859,12.627,0.049
100,2,48.638827167,8.9427385,459.29998779,-0.095,12.628,0.049
200,2,48.638827167,8.9427385,459.29998779,-0.164,12.629,0.048
300,2,48.6388275,8.942738333,459.29998779,-0.09,12.63,0.046
400,2,48.6388275,8.942738167,459.29998779,-0.164,12.63,0.039
500,2,48.638827667,8.942738,459.29998779,-0.106,12.63,0.041
600,2,48.638827667,8.942738,459.29998779,-0.032,12.63,0.048
700,2,48.638827833,8.942737667,459.29998779,-0.1,12.624,0.448
900,2,48.638828,8.9427375,459.29998779,-0.032,12.614,0.983
1000,2,48.638828167,8.942737333,459.29998779,-0.127,12.606,1.462
1100,2,48.638828167,8.942737167,459.29998779,-0.137,12.606,1.336
1300,2,48.638828167,8.942737333,459.29998779,-0.09,12.618,0.566
1500,2,48.638828167,8.942737333,459.29998779,-0.085,12.612,0.949
1600,2,48.638828167,8.942737333,459.29998779,-0.074,12.6,1.561
1800,2,48.638828167,8.942737333,459.29998779,-0.132,12.596,1.808
2000,2,48.638828,8.9427375,459.29998779,-0.069,12.611,0.889
2200,2,48.638828,8.942737667,459.29998779,-0.1,12.625,0.045
2400,2,48.638828,8.942737667,459.29998779,-0.095,12.625,0.058
2500,2,48.638828,8.942737667,459.29998779,-0.069,12.626,0.054
2700,2,48.638827833,8.942737667,459.29998779,-0.011,12.626,0.049
2900,2,48.638827833,8.942737833,459.29998779,-0.09,12.626,0.058
3000,2,48.638827833,8.942738,459.29998779,-0.074,12.627,0.057
3100,2,48.638827667,8.942738167,459.29998779,-0.106,12.628,0.057
3300,2,48.638827667,8.942738333,459.29998779,-0.09,12.627,0.052
3400,2,48.6388275,8.942738333,459.29998779,-0.132,12.626,0.051
3500,2,48.6388275,8.942738333,459.29998779,-0.069,12.627,0.05
3700,2,48.638827333,8.9427385,459.29998779,-0.063,12.627,0.056
3900,2,48.638827333,8.942738667,459.29998779,-0.079,12.627,0.061
4000,2,48.638827333,8.942738667,459.29998779,-0.196,12.627,0.055
4200,2,48.638827167,8.942738833,459.29998779,-0.079,12.628,0.052
4400,2,48.638827167,8.942739,459.29998779,-0.106,12.628,0.057
4500,2,48.638827,8.942739167,459.29998779,-0.18,12.628,0.052
4700,2,48.638826833,8.9427395,459.29998779,-0.09,12.627,0.05
4900,2,48.638826833,8.9427395,459.29998779,-0.079,12.627,0.05
5000,2,48.638826667,8.942739833,459.20001221,-0.122,12.628,0.049
5200,2,48.638826667,8.942740167,459.20001221,-0.063,12.628,0.049
5400,2,48.6388265,8.9427405,459.20001221,-0.206,12.628,0.049
5500,2,48.638826333,8.942740833,459.20001221,-0.095,12.629,0.052
5700,2,48.638826333,8.942741,459.20001221,-0.169,12.628,0.054
