Time,SatConnected,Latitude,Longitude,AltitudeGPS,AltitudeBaro,Voltage,Current
0,2,48.638799,8.942726833,457.79998779,-0.143,12.576,0.07
100,2,48.638799,8.942726833,457.79998779,0.058,12.581,0.064
200,2,48.638799167,8.942726667,457.79998779,0.018,12.584,0.052
300,2,48.638799,8.942726833,457.79998779,0.053,12.588,0.018
500,2,48.638799,8.942726667,457.79998779,-0.058,12.584,0.011
700,2,48.638799,8.9427265,457.79998779,-0.132,12.583,0.015
900,2,48.638799167,8.9427265,457.79998779,0.029,12.582,0.018
1000,2,48.638799167,8.9427265,457.79998779,-0.053,12.584,0.004
1200,2,48.638799167,8.9427265,457.8999939,-0.095,12.585,0.01
1400,2,48.638799,8.942726333,457.8999939,-0.174,12.582,0.018
1600,2,48.638799,8.942726167,457.8999939,-0.106,12.581,0.021
1700,2,48.638799,8.942726333,457.8999939,-0.127,12.582,0.006
1800,2,48.638799167,8.942726333,457.8999939,-0.011,12.583,0.003
1900,2,48.638799333,8.942726333,457.8999939,-0.116,12.586,0.0
2000,2,48.638799167,8.9427265,457.79998779,-0.132,12.586,0.002
2100,2,48.638799333,8.9427265,457.79998779,-0.18,12.586,0.0
2200,2,48.6387995,8.942726667,457.8999939,-0.122,12.585,-0.0
2300,2,48.638799667,8.942726833,457.79998779,-0.122,12.586,0.001
2500,2,48.638799667,8.942727,457.79998779,0.005,12.584,0.006
2600,2,48.6387995,8.942727,457.79998779,-0.042,12.585,0.006
2700,2,48.6387995,8.942727167,457.79998779,-0.111,12.585,0.007
2800,2,48.6387995,8.9427275,457.79998779,-0.058,12.586,0.003
2900,2,48.6387995,8.9427275,457.79998779,-0.085,12.586,0.002
3000,2,48.6387995,8.942727667,457.79998779,-0.111,12.586,-0.004
3100,2,48.6387995,8.942727833,457.79998779,-0.137,12.586,-0.006
3200,2,48.6387995,8.942728167,457.79998779,-0.122,12.585,-0.001
3300,2,48.638799667,8.942728333,457.79998779,-0.174,12.584,0.003
3500,2,48.638799667,8.9427285,457.79998779,-0.09,12.581,0.005
3600,2,48.6388,8.942728333,457.79998779,-0.079,12.581,0.007
3700,2,48.6388,8.942728333,457.79998779,-0.132,12.581,0.01
3800,2,48.638799833,8.9427285,457.79998779,-0.122,12.583,0.006
3900,2,48.6388,8.9427285,457.70001221,-0.164,12.583,0.008
4000,2,48.6388,8.9427285,457.79998779,-0.201,12.584,0.004
4100,2,48.6388,8.942728667,457.79998779,-0.106,12.583,0.003
4200,2,48.6388,8.942728667,457.79998779,-0.09,12.583,0.002
4300,2,48.6388,8.942728833,457.79998779,-0.026,12.583,0.004
4500,2,48.638799833,8.942729,457.79998779,-0.042,12.582,0.009
4600,2,48.638799833,8.942729,457.79998779,-0.111,12.581,0.0
4700,2,48.638799833,8.942729,457.79998779,-0.069,12.582,0.006
4800,2,48.638799833,8.942729167,457.79998779,-0.016,12.584,0.004
4900,2,48.638799833,8.942729,457.79998779,0.008,12.584,0.007
5000,2,48.6388,8.942729167,457.8999939,-0.048,12.584,0.006
5100,2,48.638799833,8.942729167,457.8999939,0.085,12.583,0.003
5200,2,48.638799833,8.942729167,457.8999939,-0.042,12.583,0.0
5300,2,48.638799833,8.942729167,457.8999939,-0.074,12.583,0.006
5500,2,48.6388,8.942729167,457.8999939,0.042,12.582,0.006
5600,2,48.638799833,8.942729167,457.8999939,0.077,12.582,0.004
5700,2,48.638799833,8.942729167,457.8999939,-0.021,12.581,0.005
5800,2,48.6388,8.942729333,457.8999939,-0.074,12.583,0.001
5900,2,48.6388,8.942729333,457.8999939,-0.122,12.583,0.004
6000,2,48.638800167,8.942729333,457.8999939,-0.095,12.583,0.004
6100,2,48.638800167,8.9427295,457.8999939,-0.048,12.583,0.007
6200,2,48.6388,8.942729667,457.8999939,-0.111,12.584,0.002
6300,2,48.638800167,8.942729667,457.8999939,-0.132,12.583,0.007
6500,2,48.638800167,8.942729667,457.8999939,-0.085,12.581,0.015
6600,2,48.638800167,8.942729667,457.8999939,-0.037,12.582,0.002
6700,2,48.638800333,8.942729667,457.8999939,-0.148,12.583,0.004
6800,2,48.6388005,8.942729667,457.8999939,-0.159,12.585,-0.008
6900,2,48.638800667,8.942729667,457.8999939,-0.069,12.585,-0.0
7000,2,48.6388005,8.942729667,457.8999939,-0.116,12.585,-0.001
7100,2,48.6388005,8.942729833,457.8999939,-0.079,12.584,0.001
7300,2,48.6388005,8.942729833,457.8999939,-0.122,12.58,0.009
7500,2,48.6388005,8.942729833,457.8999939,-0.132,12.58,-0.002
7700,2,48.6388005,8.942729833,457.8999939,-0.079,12.581,0.004
7800,2,48.638800667,8.942730167,458.0,-0.116,12.582,0.002
8000,2,48.638800833,8.94273,458.0,-0.169,12.581,0.005
8200,2,48.638801,8.942729833,458.0,-0.259,12.579,0.014
8400,2,48.638801167,8.942729333,458.0,-0.164,12.579,0.01
8600,2,48.638801167,8.942729167,458.0,-0.143,12.581,0.011
8800,2,48.638801333,8.942729167,458.0,-0.079,12.586,0.002
8900,2,48.638801333,8.942729,458.0,-0.085,12.587,-0.001
9100,2,48.638801333,8.942728833,458.0,-0.222,12.586,0.001
9300,2,48.6388015,8.942728833,458.0,-0.28,12.581,0.002
9500,2,48.638801667,8.942728667,458.1000061,-0.28,12.581,0.003
9700,2,48.638801667,8.9427285,458.0,-0.016,12.584,0.012
9800,2,48.638801833,8.9427285,458.1000061,-0.169,12.585,0.015
