Time,SatConnected,Latitude,Longitude,AltitudeGPS,AltitudeBaro,Voltage,Current
0,2,48.6388175,8.942740333,457.0,0.161,12.563,0.045
200,2,48.638817333,8.942740333,457.0,0.0,12.563,0.048
300,2,48.638817333,8.942740333,457.0,-0.053,12.563,0.039
400,2,48.638817333,8.942740333,457.0,0.0,12.564,0.04
500,2,48.638817333,8.942740333,457.0,0.021,12.564,0.047
600,2,48.638817333,8.942740333,457.0,-0.042,12.563,0.059
700,2,48.6388175,8.942740333,457.0,0.058,12.563,0.06
800,2,48.6388175,8.942740333,457.0,0.0,12.564,0.062
900,2,48.6388175,8.942740333,457.0,-0.032,12.564,0.055
1000,2,48.6388175,8.942740333,457.0,0.029,12.564,0.038
1200,2,48.6388175,8.9427405,457.0,-0.011,12.564,0.029
1300,2,48.6388175,8.942740333,457.0,-0.021,12.563,0.028
1400,2,48.6388175,8.942740333,457.0,-0.174,12.563,0.026
1500,2,48.6388175,8.9427405,457.0,0.016,12.563,0.024
1600,2,48.6388175,8.942740333,457.0,0.085,12.563,0.021
1700,2,48.6388175,8.942740333,457.0,0.137,12.563,0.022
1800,2,48.6388175,8.942740333,457.0,0.151,12.563,0.021
1900,2,48.6388175,8.942740333,457.0,0.092,12.563,0.019
2000,2,48.6388175,8.9427405,457.0,0.137,12.563,0.02
2200,2,48.6388175,8.9427405,457.0,0.04,12.563,0.023
2300,2,48.6388175,8.942740667,457.0,0.151,12.563,0.032
2400,2,48.6388175,8.942740667,457.0,0.021,12.563,0.025
2500,2,48.638817667,8.9427405,457.0,0.116,12.564,0.022
2600,2,48.638817667,8.942740667,457.0,0.021,12.564,0.018
2700,2,48.638817667,8.942740667,457.0,0.026,12.564,0.021
2800,2,48.638817667,8.942740667,457.0,0.137,12.564,0.027
2900,2,48.638817667,8.942740667,457.0,0.111,12.564,0.03
3000,2,48.638817667,8.9427405,457.0,0.106,12.564,0.033
3200,2,48.638817667,8.9427405,457.0,0.071,12.563,0.031
3300,2,48.638817667,8.9427405,457.0,0.055,12.563,0.032
3400,2,48.638817667,8.9427405,457.0,0.119,12.564,0.028
3500,2,48.638817667,8.9427405,457.0,-0.011,12.565,0.027
3600,2,48.638817667,8.9427405,457.0,0.085,12.564,0.026
3700,2,48.638817667,8.9427405,457.0,0.108,12.564,0.028
3800,2,48.638817667,8.9427405,457.0,0.153,12.562,0.026
3900,2,48.638817667,8.942740667,457.0,0.069,12.564,0.027
4000,2,48.638817667,8.942740667,457.0,0.161,12.564,0.026
4200,2,48.638817833,8.942740667,457.0,0.156,12.564,0.027
4300,2,48.638817667,8.942740667,457.0,0.19,12.563,0.027
4400,2,48.638817667,8.942740833,457.0,0.1,12.563,0.031
4500,2,48.638817667,8.942740833,457.0,0.055,12.564,0.034
4600,2,48.638817667,8.942740833,457.0,0.196,12.563,0.034
4700,2,48.638817667,8.942740833,457.0,0.127,12.564,0.027
4800,2,48.638817833,8.942740833,457.0,0.127,12.563,0.025
4900,2,48.638817667,8.942740833,457.0,0.206,12.563,0.022
5000,2,48.638817667,8.942740833,457.0,0.217,12.563,0.022
5200,2,48.638817667,8.942741,457.0,0.122,12.563,0.024
5400,2,48.638817667,8.942741,457.0,0.135,12.563,0.021
5600,2,48.638817833,8.942741,457.0,0.082,12.563,0.014
5800,2,48.638817833,8.942741,457.0,0.106,12.564,0.018
5900,2,48.638817833,8.942741,457.0,0.082,12.564,0.02
6100,2,48.638817833,8.942741,457.0,0.0,12.564,0.031
6300,2,48.638817833,8.942741,457.0,0.1,12.563,0.021
6400,2,48.638817833,8.942741,456.8999939,0.137,12.563,0.019
6600,2,48.638817833,8.942741167,456.8999939,0.225,12.563,0.028
6700,2,48.638817833,8.942741167,456.8999939,0.246,12.563,0.029
6900,2,48.638817833,8.942741,456.8999939,0.106,12.563,0.032
7000,2,48.638817833,8.942741167,456.8999939,0.1,12.564,0.029
7200,2,48.638817833,8.942741167,456.8999939,0.127,12.563,0.02
7400,2,48.638817833,8.942741,457.0,0.27,12.563,0.014
7500,2,48.638817833,8.942741,456.8999939,0.193,12.564,0.015
