Time,SatConnected,Latitude,Longitude,AltitudeGPS,AltitudeBaro,Voltage,Current
0,2,48.638837667,8.942752167,460.79998779,-0.946,12.539,0.011
100,2,48.638837667,8.942752,460.79998779,-0.048,12.54,0.009
200,2,48.638837667,8.942752,460.79998779,0.0,12.54,0.011
300,2,48.638837667,8.942752,460.79998779,0.053,12.54,0.013
400,2,48.638837667,8.942752,460.79998779,0.095,12.539,0.013
600,2,48.6388375,8.942752,460.79998779,0.124,12.54,0.015
800,2,48.6388375,8.942752,460.79998779,0.077,12.54,0.023
900,2,48.638837667,8.942752,460.79998779,0.18,12.539,0.03
1000,2,48.638837667,8.942752,460.70001221,0.143,12.54,0.027
1100,2,48.638837667,8.942752,460.70001221,0.077,12.539,0.027
1200,2,48.638837667,8.942752,460.70001221,0.129,12.539,0.012
1300,2,48.638837667,8.942751833,460.70001221,0.024,12.539,0.012
1400,2,48.638837667,8.942751833,460.70001221,0.148,12.539,0.01
1600,2,48.638837667,8.942751833,460.70001221,0.137,12.539,0.018
1800,2,48.638837667,8.942751833,460.70001221,0.071,12.539,0.019
2000,2,48.638837667,8.942751667,460.70001221,0.029,12.54,0.02
2100,2,48.638837833,8.942751667,460.70001221,-0.011,12.54,0.026
2300,2,48.638837833,8.942751667,460.70001221,0.026,12.539,0.027
2400,2,48.638837833,8.942751667,460.70001221,0.037,12.539,0.029
2600,2,48.638837833,8.942751667,460.70001221,0.061,12.539,0.03
2700,2,48.638837833,8.942751667,460.70001221,0.037,12.539,0.025
2800,2,48.638837833,8.942751833,460.70001221,0.05,12.539,0.02
2900,2,48.638838,8.942751667,460.70001221,-0.063,12.539,0.018
3000,2,48.638838,8.942751833,460.70001221,0.063,12.539,0.019
3100,2,48.638838,8.942751833,460.70001221,0.087,12.539,0.022
3200,2,48.638838,8.942751833,460.70001221,-0.011,12.539,0.02
3300,2,48.638838,8.942751833,460.70001221,0.0,12.539,0.016
3400,2,48.638838,8.942751833,460.6000061,-0.106,12.539,0.016
3600,2,48.638838,8.942751833,460.6000061,0.058,12.539,0.024
3700,2,48.638838,8.942751833,460.6000061,0.071,12.539,0.025
3800,2,48.638838,8.942751833,460.6000061,0.018,12.539,0.023
3900,2,48.638838,8.942751833,460.6000061,-0.09,12.539,0.022
4000,2,48.638838,8.942751833,460.6000061,-0.069,12.54,0.022
4100,2,48.638838,8.942751833,460.6000061,0.055,12.54,0.022
4300,2,48.638837833,8.942751833,460.6000061,0.037,12.539,0.022
4500,2,48.638837833,8.942751833,460.6000061,0.092,12.54,0.019
4700,2,48.638837833,8.942751833,460.6000061,0.066,12.539,0.02
4800,2,48.638837833,8.942751833,460.6000061,0.045,12.539,0.02
5000,2,48.638837833,8.942751833,460.6000061,0.04,12.54,0.023
