Time,SatConnected,Latitude,Longitude,AltitudeGPS,AltitudeBaro,Voltage,Current
0,2,48.6388305,8.942734833,461.20001221,2.087,12.578,0.164
100,2,48.6388305,8.942734667,461.20001221,0.0,12.579,0.158
200,2,48.638830333,8.942734667,461.20001221,0.016,12.579,0.138
300,2,48.638830167,8.942734667,461.20001221,-0.021,12.581,0.096
500,2,48.638830167,8.942734667,461.20001221,0.008,12.581,0.077
600,2,48.63883,8.942734667,461.1000061,0.048,12.581,0.08
700,2,48.638830167,8.942734667,461.20001221,0.026,12.581,0.081
800,2,48.638830167,8.942734667,461.1000061,-0.011,12.582,0.073
900,2,48.638830167,8.942734667,461.1000061,-0.005,12.582,0.071
1000,2,48.638830333,8.942734667,461.1000061,-0.069,12.581,0.067
1100,2,48.638830333,8.942734833,461.1000061,-0.032,12.582,0.07
1200,2,48.638830167,8.942734333,461.1000061,-0.026,12.581,0.075
1300,2,48.63883,8.942734667,461.1000061,-0.09,12.581,0.075
1400,2,48.63883,8.9427345,461.1000061,-0.074,12.581,0.077
1500,2,48.638830167,8.942734667,461.0,-0.032,12.581,0.08
1600,2,48.638830167,8.9427345,461.0,0.013,12.581,0.079
1700,2,48.638830167,8.942734333,461.0,0.005,12.583,0.079
1800,2,48.638830167,8.9427345,461.0,0.111,12.582,0.074
1900,2,48.63883,8.9427345,461.0,0.018,12.582,0.073
2000,2,48.638830167,8.9427345,461.0,-0.063,12.581,0.073
2100,2,48.63883,8.942734333,461.0,-0.058,12.581,0.074
2200,2,48.638830167,8.942734333,461.0,-0.053,12.58,0.07
2300,2,48.638830167,8.9427345,461.0,-0.037,12.581,0.07
2500,2,48.638829833,8.942734333,461.0,-0.053,12.581,0.07
2600,2,48.63883,8.942734,461.0,-0.079,12.58,0.073
2700,2,48.638830333,8.942734167,460.8999939,-0.069,12.58,0.078
2800,2,48.63883,8.942733833,460.79998779,0.0,12.581,0.071
2900,2,48.63883,8.942733667,460.79998779,-0.032,12.581,0.066
3000,2,48.63883,8.942733833,460.79998779,-0.074,12.58,0.063
3100,2,48.638829833,8.942733833,460.79998779,0.005,12.581,0.067
3200,2,48.638830167,8.942733333,460.79998779,-0.069,12.582,0.072
3300,2,48.638830167,8.942733333,460.79998779,-0.074,12.581,0.077
3500,2,48.63883,8.942733167,460.79998779,-0.074,12.58,0.074
3600,2,48.63883,8.942733167,460.8999939,0.016,12.58,0.076
3700,2,48.63883,8.942733167,460.79998779,0.071,12.581,0.076
3800,2,48.638829833,8.942733,460.79998779,-0.026,12.581,0.079
3900,2,48.638829833,8.942733,460.8999939,0.0,12.58,0.074
4000,2,48.638829833,8.942733167,460.8999939,0.026,12.58,0.072
4100,2,48.63883,8.942733,460.8999939,0.058,12.579,0.07
4200,2,48.63883,8.942733167,460.8999939,0.026,12.58,0.074
4300,2,48.63883,8.942733167,460.8999939,-0.011,12.58,0.076
4500,2,48.63883,8.9427335,460.8999939,0.079,12.581,0.074
