Time,SatConnected,Latitude,Longitude,AltitudeGPS,AltitudeBaro,Voltage,Current
0,2,48.6388215,8.942747667,459.0,1.821,12.554,0.037
100,2,48.6388215,8.942747667,459.0,1.836,12.555,0.025
200,2,48.638821,8.9427475,459.0,0.114,12.556,0.019
300,2,48.638821,8.9427475,459.0,-0.153,12.558,0.012
400,2,48.638821,8.942747667,459.0,-0.238,12.558,0.015
500,2,48.638821,8.9427475,459.1000061,-0.153,12.556,0.02
600,2,48.638821,8.942747333,459.1000061,-0.111,12.555,0.016
700,2,48.638821,8.942747333,459.1000061,0.013,12.554,0.016
800,2,48.638821,8.942747333,459.1000061,-0.127,12.555,0.016
1000,2,48.638821,8.942747333,459.1000061,-0.111,12.555,0.018
1100,2,48.638821,8.942747333,459.1000061,-0.069,12.556,0.014
1200,2,48.638821,8.942747333,459.1000061,0.082,12.556,0.015
1300,2,48.638821,8.942747333,459.1000061,0.145,12.557,0.016
1400,2,48.638821,8.942747333,459.1000061,0.029,12.557,0.017
1500,2,48.638821,8.942747333,459.1000061,-0.011,12.556,0.012
1600,2,48.638821167,8.942747333,459.1000061,0.048,12.557,0.014
1700,2,48.638821,8.942747333,459.1000061,0.021,12.559,0.01
1800,2,48.638821,8.942747333,459.1000061,0.0,12.559,0.018
2000,2,48.638821167,8.9427475,459.1000061,-0.074,12.559,0.019
2100,2,48.638821167,8.942747333,459.1000061,0.021,12.558,0.022
2200,2,48.638821,8.942747333,459.1000061,0.011,12.557,0.014
2300,2,48.638821,8.942747333,459.1000061,-0.106,12.558,0.014
2400,2,48.638821,8.942747333,459.1000061,-0.011,12.558,0.013
2500,2,48.638821,8.942747333,459.1000061,-0.074,12.558,0.019
2600,2,48.638821,8.942747333,459.1000061,-0.011,12.558,0.012
2700,2,48.638821,8.942747333,459.1000061,-0.005,12.558,0.016
2800,2,48.638821,8.942747167,459.1000061,-0.074,12.558,0.018
3000,2,48.638821,8.942747167,459.1000061,-0.09,12.557,0.018
3100,2,48.638821,8.942747,459.1000061,-0.016,12.556,0.017
3200,2,48.638820833,8.942747,459.20001221,-0.005,12.556,0.011
3300,2,48.638820833,8.942746833,459.1000061,-0.042,12.557,0.013
3400,2,48.638820833,8.942746833,459.20001221,-0.032,12.558,0.014
3500,2,48.638820833,8.942746833,459.20001221,-0.037,12.558,0.017
3600,2,48.638820833,8.942746833,459.20001221,-0.005,12.557,0.017
3700,2,48.638820833,8.942746833,459.20001221,0.005,12.557,0.014
3800,2,48.638820667,8.942746833,459.20001221,-0.032,12.557,0.018
4000,2,48.638820667,8.942746833,459.20001221,-0.063,12.556,0.02
4100,2,48.638820667,8.942746833,459.20001221,-0.122,12.556,0.014
4200,2,48.638820667,8.942746833,459.20001221,-0.122,12.557,0.006
4300,2,48.638820667,8.942746833,459.20001221,-0.074,12.558,0.008
4400,2,48.638820833,8.942746833,459.20001221,-0.132,12.557,0.013
